Filename,x_min,y_min,x_max,y_max,img_width,img_height,filetype,img_path,x_center,y_center,width,height,object_class
nightClip2--00708,683,335,692,347,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537109375,0.35520833333333335,0.00703125,0.0125,0
nightClip2--00709,683,329,692,347,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537109375,0.35208333333333336,0.00703125,0.01875,0
nightClip2--00710,683,332,692,344,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537109375,0.35208333333333336,0.00703125,0.0125,0
nightClip2--00711,683,332,692,344,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537109375,0.35208333333333336,0.00703125,0.0125,0
nightClip2--00712,683,332,692,344,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537109375,0.35208333333333336,0.00703125,0.0125,0
nightClip2--00713,684,330,691,345,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537109375,0.3515625,0.00546875,0.015625,0
nightClip2--00714,683,330,693,345,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5375,0.3515625,0.0078125,0.015625,0
nightClip2--00715,683,336,692,348,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537109375,0.35625,0.00703125,0.0125,0
nightClip2--00716,683,335,692,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537109375,0.35989583333333336,0.00703125,0.021875,0
nightClip2--00717,683,339,692,357,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537109375,0.3625,0.00703125,0.01875,0
nightClip2--00718,683,342,693,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5375,0.3625,0.0078125,0.0125,0
nightClip2--00719,683,337,693,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5375,0.36041666666666666,0.0078125,0.01875,0
nightClip2--00720,686,342,693,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.3625,0.00546875,0.0125,0
nightClip2--00721,683,339,690,357,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.536328125,0.3625,0.00546875,0.01875,0
nightClip2--00722,684,343,691,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537109375,0.3651041666666667,0.00546875,0.015625,0
nightClip2--00723,686,341,693,359,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.3645833333333333,0.00546875,0.01875,0
nightClip2--00724,686,342,693,357,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.3640625,0.00546875,0.015625,0
nightClip2--00725,685,344,694,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.3645833333333333,0.00703125,0.0125,0
nightClip2--00726,685,336,694,357,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.3609375,0.00703125,0.021875,0
nightClip2--00727,685,337,694,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.35885416666666664,0.00703125,0.015625,0
nightClip2--00728,685,338,694,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.35833333333333334,0.00703125,0.0125,0
nightClip2--00729,685,335,695,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5390625,0.3567708333333333,0.0078125,0.015625,0
nightClip2--00730,685,335,695,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5390625,0.3567708333333333,0.0078125,0.015625,0
nightClip2--00731,685,335,695,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5390625,0.3567708333333333,0.0078125,0.015625,0
nightClip2--00732,685,335,695,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5390625,0.35833333333333334,0.0078125,0.01875,0
nightClip2--00733,685,335,692,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537890625,0.35833333333333334,0.00546875,0.01875,0
nightClip2--00734,686,335,693,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.35833333333333334,0.00546875,0.01875,0
nightClip2--00735,688,338,695,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540234375,0.35833333333333334,0.00546875,0.0125,0
nightClip2--00736,688,335,695,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540234375,0.3567708333333333,0.00546875,0.015625,0
nightClip2--00737,688,336,695,348,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540234375,0.35625,0.00546875,0.0125,0
nightClip2--00738,688,333,695,348,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540234375,0.3546875,0.00546875,0.015625,0
nightClip2--00739,687,333,696,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540234375,0.35625,0.00703125,0.01875,0
nightClip2--00740,687,337,696,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540234375,0.35885416666666664,0.00703125,0.015625,0
nightClip2--00741,687,337,696,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540234375,0.36041666666666666,0.00703125,0.01875,0
nightClip2--00742,687,342,696,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540234375,0.3625,0.00703125,0.0125,0
nightClip2--00743,687,342,697,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540625,0.3625,0.0078125,0.0125,0
nightClip2--00744,687,337,697,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540625,0.36041666666666666,0.0078125,0.01875,0
nightClip2--00745,690,334,697,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.541796875,0.35885416666666664,0.00546875,0.021875,0
nightClip2--00746,689,335,698,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.541796875,0.35833333333333334,0.00703125,0.01875,0
nightClip2--00747,689,338,698,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.541796875,0.35833333333333334,0.00703125,0.0125,0
nightClip2--00748,689,337,699,349,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5421875,0.3572916666666667,0.0078125,0.0125,0
nightClip2--00749,689,336,699,348,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5421875,0.35625,0.0078125,0.0125,0
nightClip2--00750,689,333,699,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5421875,0.35625,0.0078125,0.01875,0
nightClip2--00751,689,335,696,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.541015625,0.35833333333333334,0.00546875,0.01875,0
nightClip2--00752,692,334,699,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.35885416666666664,0.00546875,0.021875,0
nightClip2--00753,691,337,700,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.35885416666666664,0.00703125,0.015625,0
nightClip2--00754,691,334,700,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.35885416666666664,0.00703125,0.021875,0
nightClip2--00755,691,340,700,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.36041666666666666,0.00703125,0.0125,0
nightClip2--00756,691,340,701,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.54375,0.36041666666666666,0.0078125,0.0125,0
nightClip2--00757,691,338,701,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.54375,0.35989583333333336,0.0078125,0.015625,0
nightClip2--00758,691,336,698,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.542578125,0.3578125,0.00546875,0.015625,0
nightClip2--00759,691,332,700,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.3567708333333333,0.00703125,0.021875,0
nightClip2--00760,692,333,699,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.35625,0.00546875,0.01875,0
nightClip2--00761,691,335,701,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.54375,0.3567708333333333,0.0078125,0.015625,0
nightClip2--00762,691,337,701,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.54375,0.35885416666666664,0.0078125,0.015625,0
nightClip2--00763,691,338,701,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.54375,0.35989583333333336,0.0078125,0.015625,0
nightClip2--00764,691,337,700,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.36041666666666666,0.00703125,0.01875,0
nightClip2--00765,691,339,701,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.54375,0.359375,0.0078125,0.0125,0
nightClip2--00766,691,340,700,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.36041666666666666,0.00703125,0.0125,0
nightClip2--00767,691,340,700,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.36041666666666666,0.00703125,0.0125,0
nightClip2--00768,691,340,700,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.36041666666666666,0.00703125,0.0125,0
nightClip2--00769,691,337,701,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.54375,0.35885416666666664,0.0078125,0.015625,0
nightClip2--00770,691,336,700,348,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.35625,0.00703125,0.0125,0
nightClip2--00771,691,336,700,348,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.35625,0.00703125,0.0125,0
nightClip2--00772,691,336,700,348,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.35625,0.00703125,0.0125,0
nightClip2--00773,691,335,700,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.543359375,0.3567708333333333,0.00703125,0.015625,0
nightClip2--00774,689,332,699,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5421875,0.35520833333333335,0.0078125,0.01875,0
nightClip2--00775,689,332,699,347,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5421875,0.3536458333333333,0.0078125,0.015625,0
nightClip2--00776,689,333,699,348,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5421875,0.3546875,0.0078125,0.015625,0
nightClip2--00777,689,337,698,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.541796875,0.35885416666666664,0.00703125,0.015625,0
nightClip2--00778,689,337,698,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.541796875,0.3619791666666667,0.00703125,0.021875,0
nightClip2--00779,687,339,697,357,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540625,0.3625,0.0078125,0.01875,0
nightClip2--00780,687,337,697,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540625,0.36041666666666666,0.0078125,0.01875,0
nightClip2--00781,687,337,697,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540625,0.36041666666666666,0.0078125,0.01875,0
nightClip2--00782,688,341,695,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.540234375,0.36302083333333335,0.00546875,0.015625,0
nightClip2--00783,685,343,695,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5390625,0.3651041666666667,0.0078125,0.015625,0
nightClip2--00784,685,343,695,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5390625,0.3651041666666667,0.0078125,0.015625,0
nightClip2--00785,685,343,694,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.3651041666666667,0.00703125,0.015625,0
nightClip2--00786,685,340,694,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.36041666666666666,0.00703125,0.0125,0
nightClip2--00787,683,336,693,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5375,0.3578125,0.0078125,0.015625,0
nightClip2--00788,683,333,693,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5375,0.35625,0.0078125,0.01875,0
nightClip2--00789,683,335,692,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537109375,0.3567708333333333,0.00703125,0.015625,0
nightClip2--00790,681,339,691,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5359375,0.3609375,0.0078125,0.015625,0
nightClip2--00791,681,338,691,359,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5359375,0.36302083333333335,0.0078125,0.021875,0
nightClip2--00792,681,341,690,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.535546875,0.36302083333333335,0.00703125,0.015625,0
nightClip2--00793,681,339,690,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.535546875,0.3609375,0.00703125,0.015625,0
nightClip2--00794,681,337,690,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.535546875,0.36041666666666666,0.00703125,0.01875,0
nightClip2--00795,680,340,690,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.53515625,0.36041666666666666,0.0078125,0.0125,0
nightClip2--00796,679,342,689,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.534375,0.3625,0.0078125,0.0125,0
nightClip2--00797,677,339,684,357,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.531640625,0.3625,0.00546875,0.01875,0
nightClip2--00798,677,339,687,357,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5328125,0.3625,0.0078125,0.01875,0
nightClip2--00799,677,339,687,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5328125,0.3609375,0.0078125,0.015625,0
nightClip2--00800,677,337,687,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5328125,0.36041666666666666,0.0078125,0.01875,0
nightClip2--00801,677,337,687,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5328125,0.36041666666666666,0.0078125,0.01875,0
nightClip2--00802,677,342,686,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.532421875,0.3625,0.00703125,0.0125,0
nightClip2--00803,675,341,685,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.53125,0.36302083333333335,0.0078125,0.015625,0
nightClip2--00804,678,341,685,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.532421875,0.36302083333333335,0.00546875,0.015625,0
nightClip2--00805,677,339,687,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5328125,0.3609375,0.0078125,0.015625,0
nightClip2--00806,677,339,687,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5328125,0.3609375,0.0078125,0.015625,0
nightClip2--00807,679,339,689,357,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.534375,0.3625,0.0078125,0.01875,0
nightClip2--00808,679,343,689,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.534375,0.3651041666666667,0.0078125,0.015625,0
nightClip2--00809,679,344,686,359,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.533203125,0.36614583333333334,0.00546875,0.015625,0
nightClip2--00810,679,341,689,359,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.534375,0.3645833333333333,0.0078125,0.01875,0
nightClip2--00811,744,368,751,380,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.583984375,0.38958333333333334,0.00546875,0.0125,0
nightClip2--00811,681,341,690,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.535546875,0.36302083333333335,0.00703125,0.015625,0
nightClip2--00812,681,340,691,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5359375,0.3619791666666667,0.0078125,0.015625,0
nightClip2--00813,681,339,691,357,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5359375,0.3625,0.0078125,0.01875,0
nightClip2--00814,680,339,692,360,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5359375,0.3640625,0.009375,0.021875,0
nightClip2--00815,683,346,692,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537109375,0.36666666666666664,0.00703125,0.0125,0
nightClip2--00815,746,370,753,382,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.585546875,0.39166666666666666,0.00546875,0.0125,0
nightClip2--00816,683,341,693,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5375,0.36302083333333335,0.0078125,0.015625,0
nightClip2--00816,747,366,754,381,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.586328125,0.3890625,0.00546875,0.015625,0
nightClip2--00817,683,338,693,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5375,0.3614583333333333,0.0078125,0.01875,0
nightClip2--00818,683,337,690,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.536328125,0.36041666666666666,0.00546875,0.01875,0
nightClip2--00819,682,335,694,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5375,0.35989583333333336,0.009375,0.021875,0
nightClip2--00820,685,339,694,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.3609375,0.00703125,0.015625,0
nightClip2--00821,685,337,694,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.36041666666666666,0.00703125,0.01875,0
nightClip2--00822,685,339,694,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.3609375,0.00703125,0.015625,0
nightClip2--00823,685,341,695,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5390625,0.36302083333333335,0.0078125,0.015625,0
nightClip2--00824,751,368,758,383,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.589453125,0.39114583333333336,0.00546875,0.015625,0
nightClip2--00824,685,342,695,357,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5390625,0.3640625,0.0078125,0.015625,0
nightClip2--00825,685,346,695,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5390625,0.36666666666666664,0.0078125,0.0125,0
nightClip2--00826,752,370,759,382,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.39166666666666666,0.00546875,0.0125,0
nightClip2--00827,752,369,759,381,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.390625,0.00546875,0.0125,0
nightClip2--00827,685,341,694,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.36302083333333335,0.00703125,0.015625,0
nightClip2--00828,752,369,759,384,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.3921875,0.00546875,0.015625,0
nightClip2--00828,683,340,692,361,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537109375,0.3651041666666667,0.00703125,0.021875,0
nightClip2--00829,682,344,694,362,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5375,0.36770833333333336,0.009375,0.01875,0
nightClip2--00829,752,371,759,386,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.39427083333333335,0.00546875,0.015625,0
nightClip2--00830,685,350,694,362,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.538671875,0.37083333333333335,0.00703125,0.0125,0
nightClip2--00831,685,344,692,365,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.537890625,0.3692708333333333,0.00546875,0.021875,0
nightClip2--00832,753,371,760,386,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.591015625,0.39427083333333335,0.00546875,0.015625,0
nightClip2--00832,684,346,694,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.53828125,0.36666666666666664,0.0078125,0.0125,0
nightClip2--00833,753,367,760,382,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.591015625,0.39010416666666664,0.00546875,0.015625,0
nightClip2--00833,682,337,694,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5375,0.3619791666666667,0.009375,0.021875,0
nightClip2--00834,683,332,693,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5375,0.3567708333333333,0.0078125,0.021875,0
nightClip2--00835,683,329,693,347,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5375,0.35208333333333336,0.0078125,0.01875,0
nightClip2--00836,753,356,760,368,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.591015625,0.3770833333333333,0.00546875,0.0125,0
nightClip2--00836,681,326,693,347,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.53671875,0.35052083333333334,0.009375,0.021875,0
nightClip2--00837,680,333,692,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5359375,0.35625,0.009375,0.01875,0
nightClip2--00837,752,360,759,375,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.3828125,0.00546875,0.015625,0
nightClip2--00838,753,370,760,382,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.591015625,0.39166666666666666,0.00546875,0.0125,0
nightClip2--00838,681,339,691,360,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5359375,0.3640625,0.0078125,0.021875,0
nightClip2--00839,681,350,691,365,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5359375,0.3723958333333333,0.0078125,0.015625,0
nightClip2--00839,752,378,759,390,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.4,0.00546875,0.0125,0
nightClip2--00840,752,378,759,396,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.403125,0.00546875,0.01875,0
nightClip2--00840,681,356,690,368,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.535546875,0.3770833333333333,0.00703125,0.0125,0
nightClip2--00841,752,378,759,396,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.403125,0.00546875,0.01875,0
nightClip2--00841,679,352,689,370,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.534375,0.37604166666666666,0.0078125,0.01875,0
nightClip2--00842,679,351,689,369,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.534375,0.375,0.0078125,0.01875,0
nightClip2--00843,751,377,760,389,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.39895833333333336,0.00703125,0.0125,0
nightClip2--00843,679,349,689,364,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.534375,0.37135416666666665,0.0078125,0.015625,0
nightClip2--00844,679,343,689,364,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.534375,0.36822916666666666,0.0078125,0.021875,0
nightClip2--00844,751,374,758,386,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.589453125,0.3958333333333333,0.00546875,0.0125,0
nightClip2--00845,752,370,759,382,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.39166666666666666,0.00546875,0.0125,0
nightClip2--00845,679,344,689,359,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.534375,0.36614583333333334,0.0078125,0.015625,0
nightClip2--00846,753,370,760,382,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.591015625,0.39166666666666666,0.00546875,0.0125,0
nightClip2--00846,679,341,689,359,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.534375,0.3645833333333333,0.0078125,0.01875,0
nightClip2--00847,751,368,760,380,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.38958333333333334,0.00703125,0.0125,0
nightClip2--00847,676,340,688,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5328125,0.36354166666666665,0.009375,0.01875,0
nightClip2--00848,751,367,760,382,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.39010416666666664,0.00703125,0.015625,0
nightClip2--00848,677,338,687,359,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5328125,0.36302083333333335,0.0078125,0.021875,0
nightClip2--00849,751,368,760,380,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.38958333333333334,0.00703125,0.0125,0
nightClip2--00849,677,340,687,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5328125,0.36354166666666665,0.0078125,0.01875,0
nightClip2--00850,751,368,760,380,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.590234375,0.38958333333333334,0.00703125,0.0125,0
nightClip2--00850,677,337,687,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip2/frames/,0.5328125,0.3619791666666667,0.0078125,0.021875,0
